Age,EmployeeNumber,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PercentSalaryHike,Attrition Flag,Age Group,Income Group,Tenure Group,Salary Hike Group
32,1764,No,Research & Development,5,4,Technical Degree,2,Male,3,1,Research Scientist,2,Single,2718,2,No,2,12,3,7,7,0,7,14,0,Mid,Low,Long,Medium
38,1766,No,Research & Development,18,3,Medical,2,Male,1,2,Healthcare Representative,4,Married,5811,3,Yes,3,15,3,1,0,1,0,16,0,Mid,Medium,Early,Medium
43,1767,Yes,Research & Development,17,3,Technical Degree,3,Male,2,1,Research Scientist,3,Married,2437,9,Yes,4,6,3,1,0,0,0,16,1,Mid,Low,Early,Medium
42,1768,No,Research & Development,12,3,Medical,2,Male,3,1,Laboratory Technician,2,Divorced,2766,8,No,2,7,2,5,3,0,4,22,0,Mid,Low,Mid,High
55,1770,No,Research & Development,2,3,Medical,3,Male,2,5,Research Director,1,Married,19038,8,No,2,34,3,1,0,0,0,12,0,Senior,High,Early,Low
33,1771,No,Research & Development,4,3,Technical Degree,4,Male,3,2,Research Scientist,2,Divorced,3055,5,No,4,11,2,9,8,1,7,15,0,Mid,Low,Long,Medium
41,1772,No,Research & Development,9,4,Life Sciences,3,Male,3,1,Laboratory Technician,1,Divorced,2289,1,No,2,5,3,5,3,0,4,20,0,Mid,Low,Mid,High
34,1774,No,Sales,10,3,Life Sciences,4,Male,3,2,Sales Executive,3,Divorced,4001,1,Yes,3,15,3,15,14,0,7,14,0,Mid,Low,Long,Medium
53,1775,No,Research & Development,1,4,Medical,1,Female,2,4,Manufacturing Director,3,Married,12965,4,Yes,4,27,2,3,2,0,2,20,0,Senior,High,Mid,High
43,1778,No,Human Resources,2,3,Life Sciences,2,Male,3,1,Human Resources,4,Single,3539,0,No,2,10,3,9,7,1,8,13,0,Mid,Low,Long,Medium
34,1779,No,Sales,3,2,Life Sciences,4,Female,1,2,Sales Executive,4,Single,6029,5,No,1,6,3,2,2,2,2,12,0,Mid,Medium,Early,Low
21,1780,Yes,Sales,7,1,Marketing,2,Male,3,1,Sales Representative,2,Single,2679,1,No,2,1,3,1,0,1,0,13,1,Young,Low,Early,Medium
38,1782,No,Research & Development,6,2,Other,4,Female,2,1,Laboratory Technician,3,Married,3702,1,No,2,5,3,5,4,0,4,11,0,Mid,Low,Mid,Low
22,1783,Yes,Research & Development,8,1,Medical,3,Female,3,1,Laboratory Technician,1,Married,2398,1,Yes,3,1,3,1,0,0,0,17,1,Young,Low,Early,Medium
31,1784,No,Sales,29,4,Marketing,1,Female,2,2,Sales Executive,4,Married,5468,1,No,1,13,3,12,7,5,7,14,0,Mid,Medium,Long,Medium
51,1786,No,Research & Development,3,3,Technical Degree,1,Female,3,3,Manager,3,Married,13116,2,No,4,15,3,2,2,2,2,11,0,Senior,High,Early,Low
37,1787,No,Sales,9,2,Marketing,2,Male,2,2,Sales Executive,2,Married,4189,1,No,1,5,3,5,2,0,3,14,0,Mid,Low,Mid,Medium
46,1789,No,Research & Development,2,4,Medical,3,Male,3,5,Research Director,4,Divorced,19328,7,Yes,3,24,3,2,1,2,2,17,0,Senior,High,Early,Medium
36,1790,No,Research & Development,10,3,Life Sciences,4,Male,3,3,Healthcare Representative,1,Married,8321,7,Yes,4,15,3,12,8,5,7,13,0,Mid,Medium,Long,Medium
44,1792,Yes,Research & Development,1,2,Medical,3,Male,3,1,Research Scientist,2,Divorced,2342,1,Yes,3,6,2,5,3,2,3,12,1,Mid,Low,Mid,Low
37,1794,No,Human Resources,8,2,Other,3,Male,3,2,Human Resources,2,Divorced,4071,2,No,3,19,2,10,0,4,7,13,0,Mid,Low,Long,Medium
35,1797,Yes,Sales,27,3,Life Sciences,3,Male,3,2,Sales Executive,4,Single,5813,1,Yes,4,10,3,10,7,7,7,18,1,Mid,Medium,Long,High
33,1798,No,Research & Development,8,4,Life Sciences,4,Male,4,1,Research Scientist,1,Married,3143,6,No,2,14,3,10,8,7,6,19,0,Mid,Low,Long,High
28,1799,No,Research & Development,1,3,Life Sciences,3,Male,3,1,Research Scientist,4,Married,2044,1,No,3,5,4,5,3,0,3,11,0,Young,Low,Mid,Low
39,1800,No,Research & Development,10,1,Medical,3,Male,3,3,Research Director,3,Single,13464,7,No,3,9,3,4,3,2,2,21,0,Mid,High,Mid,High
46,1801,No,Sales,26,2,Life Sciences,2,Male,2,2,Sales Executive,2,Single,7991,8,No,3,6,3,2,2,2,2,15,0,Senior,Medium,Early,Medium
40,1802,No,Research & Development,2,2,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,3377,4,No,4,7,2,4,3,0,2,17,0,Mid,Low,Mid,Medium
42,1803,No,Research & Development,13,3,Medical,2,Male,4,2,Healthcare Representative,1,Married,5538,5,No,3,10,2,0,0,0,0,18,0,Mid,Medium,Early,High
35,1804,No,Research & Development,2,2,Medical,2,Male,3,2,Manufacturing Director,4,Divorced,5762,2,No,3,15,3,7,7,1,7,14,0,Mid,Medium,Long,Medium
38,1805,No,Human Resources,2,3,Human Resources,1,Male,3,1,Human Resources,2,Divorced,2592,5,No,4,13,3,11,10,3,8,13,0,Mid,Low,Long,Medium
34,1807,Yes,Research & Development,9,4,Life Sciences,4,Male,3,2,Laboratory Technician,1,Married,5346,4,No,3,11,2,7,1,0,7,17,1,Mid,Medium,Long,Medium
37,1809,Yes,Research & Development,10,4,Medical,4,Male,3,2,Manufacturing Director,1,Single,4213,1,No,2,10,1,10,3,0,8,15,1,Mid,Low,Long,Medium
39,1812,No,Sales,20,3,Life Sciences,3,Male,3,2,Sales Executive,4,Divorced,4127,2,No,4,7,3,2,1,2,2,18,0,Mid,Low,Early,High
43,1813,No,Research & Development,9,3,Life Sciences,1,Male,3,1,Research Scientist,3,Single,2438,4,No,3,7,2,3,2,1,2,13,0,Mid,Low,Mid,Medium
41,1814,No,Research & Development,5,3,Life Sciences,2,Male,4,2,Healthcare Representative,2,Single,6870,3,No,1,11,1,3,2,1,2,12,0,Mid,Medium,Mid,Low
41,1815,No,Sales,4,1,Marketing,3,Female,3,3,Sales Executive,3,Divorced,10447,0,Yes,4,23,4,22,14,13,5,13,0,Mid,High,Long,Medium
30,1816,No,Research & Development,10,3,Medical,1,Female,3,3,Manufacturing Director,3,Single,9667,9,No,2,9,3,7,7,0,2,14,0,Mid,Medium,Long,Medium
26,1818,Yes,Human Resources,20,2,Medical,4,Female,3,1,Human Resources,2,Married,2148,0,Yes,3,6,3,5,1,1,4,11,1,Young,Low,Mid,Low
46,1821,Yes,Research & Development,21,2,Medical,4,Female,3,2,Healthcare Representative,2,Married,8926,4,No,4,13,4,9,7,3,7,22,1,Senior,Medium,Long,High
40,1822,No,Research & Development,1,3,Life Sciences,3,Female,3,2,Healthcare Representative,4,Divorced,6513,4,No,4,12,3,5,3,0,3,17,0,Mid,Medium,Mid,Medium
34,1823,No,Sales,8,2,Technical Degree,2,Male,4,2,Sales Executive,3,Married,6799,1,No,3,10,3,10,8,4,8,21,0,Mid,Medium,Long,High
58,1824,No,Sales,2,3,Medical,2,Male,3,4,Manager,2,Divorced,16291,4,No,4,37,2,16,9,14,14,22,0,Senior,High,Long,High
35,1826,No,Research & Development,23,4,Medical,2,Male,1,1,Laboratory Technician,3,Married,2705,0,No,2,6,4,5,4,0,3,16,0,Mid,Low,Mid,Medium
47,1827,No,Research & Development,4,3,Life Sciences,3,Female,2,3,Manufacturing Director,2,Divorced,10333,8,Yes,3,28,3,22,11,14,10,12,0,Senior,High,Long,Low
40,1829,No,Research & Development,12,3,Life Sciences,2,Female,3,2,Healthcare Representative,1,Divorced,4448,2,No,2,15,3,7,4,7,7,12,0,Mid,Low,Long,Low
54,1830,No,Research & Development,7,4,Medical,4,Female,3,2,Research Scientist,4,Married,6854,4,No,2,14,2,7,1,1,7,15,0,Senior,Medium,Long,Medium
31,1833,No,Sales,7,4,Marketing,1,Female,3,3,Sales Executive,1,Married,9637,2,No,4,9,3,3,2,2,2,14,0,Mid,Medium,Mid,Medium
28,1834,No,Research & Development,1,3,Medical,3,Female,3,1,Research Scientist,1,Married,3591,1,No,3,3,3,3,2,1,2,25,0,Young,Low,Mid,High
38,1835,No,Sales,2,4,Marketing,2,Female,1,2,Sales Representative,4,Married,5405,2,Yes,1,20,2,4,2,0,3,20,0,Mid,Medium,Mid,High
26,1836,No,Sales,10,3,Medical,3,Male,3,2,Sales Executive,4,Single,4684,1,No,1,5,3,5,3,1,2,13,0,Young,Low,Mid,Medium
58,1837,No,Research & Development,15,4,Life Sciences,1,Male,3,4,Research Director,3,Married,15787,2,Yes,2,23,3,2,2,2,2,14,0,Senior,High,Early,Medium
18,1839,No,Research & Development,14,3,Medical,2,Female,3,1,Research Scientist,3,Single,1514,1,No,3,0,1,0,0,0,0,16,0,Young,Low,Early,Medium
31,1842,Yes,Human Resources,18,5,Human Resources,4,Male,4,1,Human Resources,1,Married,2956,0,No,3,2,3,1,0,0,0,17,1,Mid,Low,Early,Medium
29,1844,Yes,Human Resources,13,3,Human Resources,1,Male,2,1,Human Resources,1,Divorced,2335,4,Yes,4,4,3,2,2,2,0,15,1,Young,Low,Early,Medium
45,1845,No,Sales,2,4,Life Sciences,3,Female,3,2,Sales Executive,3,Married,5154,4,No,2,10,4,8,7,5,7,22,0,Senior,Medium,Long,High
36,1847,No,Research & Development,2,4,Other,4,Female,3,2,Research Scientist,2,Married,6962,4,Yes,4,15,3,1,0,0,0,22,0,Mid,Medium,Early,High
43,1849,No,Sales,2,4,Life Sciences,1,Male,3,2,Sales Executive,4,Married,5675,1,No,3,7,3,7,7,7,7,20,0,Mid,Medium,Long,High
27,1850,No,Research & Development,5,2,Life Sciences,4,Female,3,1,Laboratory Technician,4,Single,2379,0,Yes,3,6,2,5,4,0,2,14,0,Young,Low,Mid,Medium
29,1852,No,Research & Development,20,1,Medical,4,Male,3,1,Laboratory Technician,4,Married,3812,1,No,2,11,4,11,8,3,10,13,0,Young,Low,Long,Medium
32,1853,No,Sales,10,4,Marketing,4,Male,3,2,Sales Executive,4,Single,4648,8,No,3,4,4,0,0,0,0,13,0,Mid,Low,Early,Medium
42,1854,No,Research & Development,10,4,Technical Degree,3,Male,3,1,Research Scientist,3,Married,2936,3,No,2,10,2,6,3,3,3,22,0,Mid,Low,Mid,High
47,1856,No,Research & Development,9,4,Life Sciences,2,Female,3,1,Laboratory Technician,3,Single,2105,4,No,3,7,3,2,2,2,0,12,0,Senior,Low,Early,Low
46,1857,No,Research & Development,2,2,Life Sciences,4,Male,3,3,Manufacturing Director,4,Divorced,8578,3,No,3,12,2,9,8,4,7,14,0,Senior,Medium,Long,Medium
28,1858,No,Human Resources,1,2,Life Sciences,3,Male,3,1,Human Resources,4,Divorced,2706,1,No,2,3,3,3,2,2,2,15,0,Young,Low,Mid,Medium
29,1859,No,Research & Development,29,1,Life Sciences,4,Male,1,2,Healthcare Representative,3,Divorced,6384,8,No,4,11,3,7,0,1,6,17,0,Young,Medium,Long,Medium
42,1860,No,Research & Development,8,3,Life Sciences,4,Male,3,1,Laboratory Technician,3,Single,3968,4,No,4,8,3,0,0,0,0,13,0,Mid,Low,Early,Medium
32,1862,Yes,Sales,2,4,Marketing,3,Male,2,2,Sales Executive,2,Single,9907,7,Yes,3,7,2,2,2,2,2,12,1,Mid,Medium,Early,Low
46,1863,No,Sales,3,3,Technical Degree,1,Female,4,4,Sales Executive,1,Divorced,13225,2,No,4,25,3,19,17,2,8,12,0,Senior,High,Long,Low
27,1864,No,Sales,23,1,Medical,2,Female,2,2,Sales Representative,3,Married,3540,1,No,4,9,3,9,8,5,8,21,0,Young,Low,Long,High
29,1865,No,Human Resources,6,1,Medical,4,Male,2,1,Human Resources,2,Married,2804,1,No,4,1,3,1,0,0,0,11,0,Young,Low,Early,Low
43,1866,No,Research & Development,6,3,Medical,1,Female,2,5,Manager,3,Married,19392,7,No,4,21,3,16,12,6,14,13,0,Mid,High,Long,Medium
48,1867,No,Research & Development,10,3,Life Sciences,4,Male,2,5,Research Director,2,Married,19665,4,No,4,29,3,22,10,12,9,12,0,Senior,High,Long,Low
29,1868,Yes,Research & Development,24,2,Life Sciences,4,Male,2,1,Research Scientist,4,Single,2439,1,Yes,2,1,2,1,0,1,0,24,1,Young,Low,Early,High
46,1869,Yes,Sales,10,3,Life Sciences,3,Female,3,3,Sales Executive,2,Married,7314,5,No,3,14,3,8,7,0,7,21,1,Senior,Medium,Long,High
27,1870,No,Research & Development,15,3,Life Sciences,4,Female,2,1,Research Scientist,1,Married,4774,0,No,4,8,2,7,6,7,3,19,0,Young,Low,Long,High
39,1871,No,Research & Development,19,4,Other,4,Male,3,2,Research Scientist,4,Divorced,3902,8,No,2,7,3,2,2,2,2,14,0,Mid,Low,Early,Medium
55,1873,No,Research & Development,2,4,Technical Degree,2,Male,2,1,Research Scientist,4,Married,2662,8,No,2,19,4,5,2,0,4,20,0,Senior,Low,Mid,High
28,1875,No,Sales,3,3,Medical,2,Female,3,1,Sales Representative,2,Married,2856,1,No,4,1,3,1,0,0,0,19,0,Young,Low,Early,High
30,1876,Yes,Sales,9,3,Medical,2,Male,3,1,Sales Representative,4,Single,1081,1,No,3,1,2,1,0,0,0,13,1,Mid,Low,Early,Medium
22,1878,Yes,Research & Development,7,1,Life Sciences,4,Male,3,1,Research Scientist,2,Single,2472,1,Yes,1,1,3,1,0,0,0,23,1,Young,Low,Early,High
36,1880,No,Sales,10,4,Technical Degree,2,Female,2,2,Sales Executive,3,Married,5673,1,Yes,1,10,3,10,9,1,7,13,0,Mid,Medium,Long,Medium
31,1881,No,Research & Development,20,3,Life Sciences,2,Male,3,2,Laboratory Technician,3,Divorced,4197,1,No,1,10,3,10,8,0,2,11,0,Mid,Low,Long,Low
34,1882,No,Sales,4,3,Life Sciences,3,Male,3,3,Sales Executive,4,Married,9713,2,Yes,4,9,3,5,3,1,0,13,0,Mid,Medium,Mid,Medium
29,1883,No,Research & Development,7,3,Life Sciences,4,Male,3,1,Laboratory Technician,1,Single,2062,3,No,2,11,3,3,2,1,2,14,0,Young,Low,Mid,Medium
37,1885,No,Research & Development,7,4,Medical,4,Male,3,2,Research Scientist,1,Married,4284,5,Yes,3,16,3,5,3,0,4,22,0,Mid,Low,Mid,High
35,1886,No,Research & Development,16,2,Other,4,Female,2,2,Manufacturing Director,2,Married,4788,0,Yes,4,4,3,3,2,0,2,11,0,Mid,Low,Mid,Low
45,1888,No,Research & Development,25,2,Life Sciences,2,Female,2,2,Manufacturing Director,4,Married,5906,0,No,4,10,2,9,8,3,8,13,0,Senior,Medium,Long,Medium
36,1890,No,Human Resources,2,1,Human Resources,2,Male,2,2,Human Resources,4,Single,3886,1,No,4,10,2,10,1,0,8,21,0,Mid,Low,Long,High
40,1892,No,Research & Development,1,4,Life Sciences,1,Male,3,4,Manager,1,Divorced,16823,2,No,1,22,3,19,7,11,16,11,0,Mid,High,Long,Low
26,1893,No,Research & Development,1,2,Life Sciences,2,Female,2,1,Research Scientist,3,Married,2933,1,Yes,3,1,2,1,0,1,0,13,0,Young,Low,Early,Medium
27,1898,No,Sales,2,2,Medical,1,Female,4,2,Sales Executive,3,Single,6500,0,No,2,9,2,8,7,0,7,14,0,Young,Medium,Long,Medium
48,1900,No,Research & Development,22,3,Medical,4,Female,3,4,Manager,4,Divorced,17174,3,No,2,24,3,22,17,4,7,11,0,Senior,High,Long,Low
44,1903,No,Research & Development,1,4,Life Sciences,2,Male,4,2,Healthcare Representative,1,Married,5033,2,No,4,10,3,2,0,2,2,15,0,Mid,Medium,Early,Medium
34,1905,Yes,Research & Development,16,4,Technical Degree,4,Male,1,1,Research Scientist,1,Married,2307,1,Yes,2,5,3,5,2,3,0,23,1,Mid,Low,Mid,High
56,1907,Yes,Research & Development,24,2,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,2587,1,No,4,5,3,4,2,1,0,16,1,Senior,Low,Mid,Medium
36,1908,No,Sales,17,2,Marketing,3,Male,2,2,Sales Executive,2,Married,5507,2,No,3,12,1,4,2,1,3,16,0,Mid,Medium,Mid,Medium
41,1909,No,Sales,8,3,Marketing,3,Female,3,2,Sales Executive,2,Married,4393,5,No,3,14,3,5,4,1,4,21,0,Mid,Low,Mid,High
42,1911,No,Research & Development,6,3,Medical,3,Male,3,3,Research Director,1,Married,13348,9,No,2,18,4,13,7,5,7,13,0,Mid,High,Long,Medium
31,1912,No,Sales,10,2,Medical,3,Female,3,2,Sales Executive,4,Divorced,6583,2,Yes,4,8,3,5,2,1,4,11,0,Mid,Medium,Mid,Low
34,1915,No,Sales,3,1,Medical,4,Female,2,2,Sales Executive,4,Married,8103,3,Yes,3,9,2,4,2,0,1,12,0,Mid,Medium,Mid,Low
31,1916,No,Research & Development,4,3,Medical,1,Female,4,1,Laboratory Technician,3,Divorced,3978,8,No,2,4,2,2,2,2,2,12,0,Mid,Low,Early,Low
26,1918,No,Research & Development,6,3,Other,3,Male,4,1,Laboratory Technician,4,Married,2544,0,No,1,8,3,7,7,7,7,18,0,Young,Low,Long,High
45,1922,No,Research & Development,1,4,Medical,2,Male,3,2,Healthcare Representative,3,Single,5399,4,No,3,12,3,4,2,0,3,12,0,Senior,Medium,Mid,Low
33,1924,No,Sales,10,4,Marketing,2,Male,3,2,Sales Executive,3,Single,5487,1,No,2,10,2,10,4,0,9,14,0,Mid,Medium,Long,Medium
28,1927,No,Sales,1,2,Life Sciences,3,Male,2,2,Sales Executive,4,Married,6834,1,Yes,3,7,3,7,7,0,7,12,0,Young,Medium,Long,Low
29,1928,Yes,Sales,24,3,Technical Degree,3,Male,4,1,Sales Representative,1,Single,1091,1,No,4,1,3,1,0,0,0,17,1,Young,Low,Early,Medium
39,1929,No,Sales,21,4,Life Sciences,1,Female,1,2,Sales Executive,3,Married,5736,6,No,3,10,3,3,2,1,2,19,0,Mid,Medium,Mid,High
27,1931,No,Research & Development,2,4,Technical Degree,2,Male,3,1,Research Scientist,2,Married,2226,1,No,3,6,2,5,3,1,2,11,0,Young,Low,Mid,Low
34,1932,No,Research & Development,22,4,Other,3,Male,2,2,Research Scientist,4,Married,5747,1,Yes,2,16,3,15,10,6,11,15,0,Mid,Medium,Long,Medium
28,1933,Yes,Sales,13,2,Marketing,4,Female,3,2,Sales Executive,3,Single,9854,3,Yes,4,6,3,2,0,2,2,11,1,Young,Medium,Early,Low
47,1934,No,Research & Development,14,4,Technical Degree,3,Male,3,2,Research Scientist,2,Married,5467,8,No,3,16,4,8,7,1,7,18,0,Senior,Medium,Long,High
56,1935,No,Sales,11,5,Marketing,4,Female,2,2,Sales Executive,1,Married,5380,4,No,3,6,3,0,0,0,0,16,0,Senior,Medium,Early,Medium
39,1936,No,Research & Development,9,2,Medical,1,Male,3,2,Manufacturing Director,1,Married,5151,1,No,4,10,3,10,0,7,9,25,0,Mid,Medium,Long,High
38,1937,No,Research & Development,8,3,Medical,4,Female,2,2,Research Scientist,2,Divorced,2133,1,Yes,3,20,3,20,11,0,7,16,0,Mid,Low,Long,Medium
58,1938,No,Sales,21,3,Life Sciences,4,Female,3,4,Manager,4,Married,17875,4,Yes,3,29,2,1,0,0,0,13,0,Senior,High,Early,Medium
32,1939,Yes,Research & Development,5,2,Life Sciences,1,Female,4,1,Research Scientist,3,Single,2432,3,Yes,1,8,3,4,1,0,3,14,1,Mid,Low,Mid,Medium
38,1940,No,Research & Development,9,2,Life Sciences,2,Male,3,1,Research Scientist,4,Divorced,4771,2,No,4,10,4,5,2,0,3,19,0,Mid,Low,Mid,High
49,1941,No,Research & Development,2,1,Life Sciences,2,Male,3,5,Research Director,4,Married,19161,3,No,4,28,3,5,4,4,3,15,0,Senior,High,Mid,Medium
42,1943,No,Sales,12,4,Marketing,2,Male,3,2,Sales Executive,4,Divorced,5087,3,Yes,3,14,3,0,0,0,0,12,0,Mid,Medium,Early,Low
27,1944,Yes,Human Resources,22,3,Human Resources,1,Female,2,1,Human Resources,2,Married,2863,1,No,1,1,3,1,0,0,0,12,1,Young,Low,Early,Low
35,1945,No,Sales,18,4,Medical,2,Male,3,2,Sales Executive,1,Married,5561,0,No,4,6,1,5,3,0,4,16,0,Mid,Medium,Mid,Medium
28,1947,No,Research & Development,16,3,Medical,3,Male,3,1,Research Scientist,3,Single,2144,1,No,3,5,2,5,3,1,4,14,0,Young,Low,Mid,Medium
31,1948,No,Research & Development,3,2,Medical,3,Male,3,1,Research Scientist,1,Divorced,3065,1,Yes,4,4,4,4,2,2,3,13,0,Mid,Low,Mid,Medium
36,1949,No,Research & Development,9,4,Life Sciences,1,Male,4,1,Laboratory Technician,2,Married,2810,1,No,2,5,3,5,4,0,2,22,0,Mid,Low,Mid,High
34,1950,No,Sales,1,3,Marketing,1,Male,3,3,Sales Executive,4,Single,9888,1,No,1,14,2,14,8,2,1,21,0,Mid,Medium,Long,High
34,1951,No,Sales,13,4,Medical,4,Male,3,3,Sales Executive,3,Divorced,8628,1,No,3,9,2,8,7,1,1,18,0,Mid,Medium,Long,High
26,1952,No,Research & Development,1,3,Medical,3,Male,3,1,Laboratory Technician,1,Single,2867,0,No,4,8,2,7,7,7,6,13,0,Young,Low,Long,Medium
29,1954,No,Research & Development,1,3,Life Sciences,1,Male,3,2,Healthcare Representative,1,Married,5373,0,No,1,6,2,5,3,0,2,12,0,Young,Medium,Mid,Low
32,1955,No,Research & Development,15,4,Medical,3,Female,3,2,Healthcare Representative,4,Divorced,6667,5,No,2,9,3,5,1,1,2,18,0,Mid,Medium,Mid,High
31,1956,No,Research & Development,1,3,Life Sciences,4,Male,1,2,Research Scientist,1,Married,5003,1,No,2,10,3,10,8,8,7,21,0,Mid,Medium,Long,High
28,1960,Yes,Research & Development,17,3,Technical Degree,3,Male,2,1,Laboratory Technician,4,Divorced,2367,5,No,1,6,2,4,1,0,3,12,1,Young,Low,Mid,Low
38,1961,No,Sales,1,3,Life Sciences,1,Male,2,1,Sales Representative,1,Single,2858,4,No,1,20,2,1,0,0,0,14,0,Mid,Low,Early,Medium
35,1962,No,Sales,7,4,Life Sciences,3,Female,3,2,Sales Executive,4,Married,5204,1,Yes,4,10,3,10,8,0,9,11,0,Mid,Medium,Long,Low
27,1965,No,Sales,9,3,Marketing,4,Male,3,2,Sales Executive,4,Single,4105,1,No,1,7,3,7,7,0,7,14,0,Young,Low,Long,Medium
32,1966,No,Research & Development,5,4,Life Sciences,4,Male,2,2,Manufacturing Director,4,Single,9679,8,No,2,8,3,1,0,0,0,24,0,Mid,Medium,Early,High
31,1967,Yes,Sales,26,4,Marketing,1,Male,3,2,Sales Executive,4,Married,5617,1,Yes,3,10,3,10,7,0,8,11,1,Mid,Medium,Long,Low
53,1968,Yes,Sales,24,4,Life Sciences,1,Male,3,3,Sales Executive,1,Single,10448,6,Yes,2,15,2,2,2,2,2,13,1,Senior,High,Early,Medium
54,1969,No,Research & Development,9,2,Life Sciences,1,Female,3,2,Research Scientist,3,Married,2897,3,No,3,9,2,4,3,2,3,11,0,Senior,Low,Mid,Low
33,1970,No,Research & Development,7,2,Life Sciences,4,Male,3,2,Healthcare Representative,3,Divorced,5968,1,No,3,9,3,9,7,2,8,20,0,Mid,Medium,Long,High
43,1971,No,Research & Development,11,3,Life Sciences,1,Male,3,3,Healthcare Representative,3,Married,7510,1,No,2,10,3,10,9,0,9,17,0,Mid,Medium,Long,Medium
38,1972,No,Human Resources,1,4,Other,4,Male,3,1,Human Resources,2,Married,2991,0,Yes,2,7,3,6,2,1,2,11,0,Mid,Low,Mid,Low
55,1973,No,Human Resources,26,4,Human Resources,3,Male,4,5,Manager,2,Married,19636,4,Yes,1,35,3,10,9,1,4,18,0,Senior,High,Long,High
31,1974,No,Research & Development,2,1,Medical,4,Female,1,1,Laboratory Technician,4,Divorced,1129,1,Yes,3,1,3,1,0,0,0,11,0,Mid,Low,Early,Low
39,1975,No,Sales,15,4,Marketing,2,Male,3,4,Sales Executive,1,Single,13341,0,No,1,21,3,20,8,11,10,12,0,Mid,High,Long,Low
42,1976,No,Research & Development,23,2,Life Sciences,4,Male,2,2,Research Scientist,3,Single,4332,1,No,4,20,3,20,9,3,7,12,0,Mid,Low,Long,Low
31,1979,No,Research & Development,10,3,Medical,3,Female,3,3,Research Director,3,Married,11031,4,No,3,13,4,11,7,4,8,20,0,Mid,High,Long,High
54,1980,No,Research & Development,10,3,Medical,3,Female,3,2,Manufacturing Director,1,Single,4440,6,Yes,4,9,3,5,2,1,4,19,0,Senior,Low,Mid,High
24,1981,No,Research & Development,1,2,Life Sciences,2,Male,2,2,Healthcare Representative,3,Single,4617,1,No,2,4,2,4,3,1,2,12,0,Young,Low,Mid,Low
23,1982,No,Research & Development,12,2,Other,4,Male,3,1,Laboratory Technician,4,Single,2647,1,No,3,5,4,5,2,1,4,13,0,Young,Low,Mid,Medium
40,1985,No,Research & Development,11,3,Technical Degree,4,Female,3,2,Laboratory Technician,3,Married,6323,1,No,1,10,4,10,9,9,4,11,0,Mid,Medium,Long,Low
40,1986,No,Sales,2,2,Marketing,2,Female,3,2,Sales Executive,2,Married,5677,3,No,3,15,3,11,8,5,10,14,0,Mid,Medium,Long,Medium
25,1987,No,Human Resources,2,3,Human Resources,3,Female,3,1,Human Resources,2,Married,2187,4,No,3,6,3,2,0,1,2,14,0,Young,Low,Early,Medium
30,1989,No,Research & Development,1,2,Medical,4,Male,3,1,Laboratory Technician,2,Married,3748,1,No,3,12,2,12,8,1,7,13,0,Mid,Low,Long,Medium
25,1992,No,Research & Development,2,1,Other,4,Male,3,1,Laboratory Technician,3,Divorced,3977,6,Yes,3,7,2,2,2,0,2,19,0,Young,Low,Early,High
47,1993,No,Research & Development,25,3,Medical,1,Male,3,3,Healthcare Representative,3,Single,8633,2,No,2,25,3,17,14,12,11,23,0,Senior,Medium,Long,High
33,1994,No,Research & Development,1,2,Medical,2,Male,2,1,Laboratory Technician,3,Divorced,2008,1,No,3,1,2,1,1,0,0,12,0,Mid,Low,Early,Low
38,1995,No,Sales,1,4,Life Sciences,4,Male,3,2,Sales Executive,2,Married,4440,0,No,1,16,3,15,13,5,8,15,0,Mid,Low,Long,Medium
31,1996,No,Sales,2,2,Life Sciences,1,Male,3,1,Sales Representative,3,Married,3067,0,No,3,3,3,2,2,1,2,19,0,Mid,Low,Early,High
38,1997,No,Research & Development,6,4,Life Sciences,1,Male,2,2,Manufacturing Director,3,Married,5321,2,No,4,10,3,8,3,7,7,11,0,Mid,Medium,Long,Low
42,1998,No,Research & Development,18,4,Life Sciences,4,Male,3,2,Research Scientist,1,Divorced,5410,6,Yes,3,9,2,4,3,1,2,17,0,Mid,Medium,Mid,Medium
41,1999,No,Research & Development,1,3,Life Sciences,4,Male,3,1,Research Scientist,4,Married,2782,3,No,1,12,3,5,3,1,0,22,0,Mid,Low,Mid,High
47,2000,No,Research & Development,1,1,Medical,3,Female,3,3,Research Director,2,Married,11957,0,No,1,14,1,13,8,5,12,18,0,Senior,High,Long,High
35,2003,No,Research & Development,11,4,Medical,4,Male,3,1,Laboratory Technician,3,Married,2660,7,Yes,3,5,3,2,2,2,2,11,0,Mid,Low,Early,Low
